id,quantity,value,unit,uncertainty,source,command,note
A_cp_0.15,附录3 cp(C=0.15),1806.8695652174,J/(kg K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_k_0.15,附录3 k(C=0.15),0.2595652173913,W/(m K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_alpha_0.15,附录3 alpha(C=0.15),2.14666245264e-07,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_rcp_0.15,附录3 rho*cp(C=0.15),1209157.1130435,J/(m^3 K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_rcp_drop,rho cp 由 C=2.55 到 0.15 的降幅,63.74009654238,%,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dcp_2.55,dcp/dC(C=2.55),217.09978178933,J/(kg K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dk_2.55,dk/dC(C=2.55),0.03015274747074,W/(m K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dcp_1.0,dcp/dC(C=1.0),684,J/(kg K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dk_1.0,dk/dC(C=1.0),0.095,W/(m K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dcp_0.5,dcp/dC(C=0.5),1216,J/(kg K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dk_0.5,dk/dC(C=0.5),0.16888888888889,W/(m K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dcp_0.15,dcp/dC(C=0.15),2068.809073724,J/(kg K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_dk_0.15,dk/dC(C=0.15),0.28733459357278,W/(m K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_drcp_2.55,d(rho cp)/dC(C=2.55),649134.08609403,J/(m^3 K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
A_drcp_1.0,d(rho cp)/dC(C=1.0),892856,J/(m^3 K)/(kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_2.55_28,"D(C=2.55, T=28 degC)",5.6416803730257e-09,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_2.55_28,"dD/dC(C=2.55, T=28)",3.9042770747582e-10,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_2.55_28,"dD/dT(C=2.55, T=28)",2.3949887196924e-10,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_2.55_50,"D(C=2.55, T=50 degC)",1.3470968217416e-08,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_2.55_50,"dD/dC(C=2.55, T=50)",9.322469354613e-10,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_2.55_50,"dD/dT(C=2.55, T=50)",4.9665089276133e-10,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_1.0_50,"D(C=1.0, T=50 degC)",1.0247230312087e-08,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_1.0_50,"dD/dC(C=1.0, T=50)",4.6112536404391e-09,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_1.0_50,"dD/dT(C=1.0, T=50)",3.7779734913555e-10,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_0.15_50,"D(C=0.15, T=50 degC)",8.0012081466526e-10,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_0.15_50,"dD/dC(C=0.15, T=50)",1.6002416293305e-08,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_0.15_50,"dD/dT(C=0.15, T=50)",2.9499046431323e-11,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_0.05_50,"D(C=0.05, T=50 degC)",1.9833012109476e-12,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_0.05_50,"dD/dC(C=0.05, T=50)",3.5699421797056e-10,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_0.05_50,"dD/dT(C=0.05, T=50)",7.3120825551224e-14,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_2.55_30,"D(C=2.55, T=30 degC)",6.1381610900594e-09,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_2.55_30,"dD/dC(C=2.55, T=30)",4.2478623460619e-10,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_2.55_30,"dD/dT(C=2.55, T=30)",2.5714842356618e-10,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_1.0_30,"D(C=1.0, T=30 degC)",4.6692375312125e-09,m^2/s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdC_1.0_30,"dD/dC(C=1.0, T=30)",2.1011568890456e-09,m^2/s per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dDdT_1.0_30,"dD/dT(C=1.0, T=30)",1.9561022475474e-10,m^2/(s K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_dlnD_dT,"d ln D / dT @ (2.55, 28 degC)",0.042451691009358,1/K,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_ratio_28_50,"D(C0,50C) / D(C0,28C)",2.3877581370657,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
B_D_ratio_50_60,D 在 T 由 50 到 60 degC 的倍率,1.4299162039311,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_Bi,热 Biot 数 hR/k(C0),1.0352872557597,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_Bim,"传质 Biot 数 h_m R/D(C0,T0)",2.836034468826,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_tauT,导热特征时间 R^2/alpha(C0),2761.8936179644,s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_tauC,"湿分特征时间 R^2/D(C0,T0)",70900.86172065,s,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_ratio,D/alpha (时间尺度比),0.038954302542137,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_ratio_inv,alpha/D,25.671105237176,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_endface,单端面/侧面 面积比 R/(2L),0.04,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
C_endface2,双端面/侧面 面积比 R/L,0.08,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_20,H_evap(20 degC),2453728,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_28,H_evap(28 degC),2434600,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_40,H_evap(40 degC),2405908,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_50,H_evap(50 degC),2381998,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_int,定标式截距 H_evap(28 degC),2434600,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_slope,定标式斜率 dH_evap/dT,-2391,J/(kg K),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_0C,定标式外推 H_evap(0 degC),2501548,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Hevap_a_C,摄氏展开式截距 (2.5015e6 的复算),2501548,J/kg,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qevap_coef,q_evap 系数 H_evap(40 degC) h_m,1.9247264,J/(m^2 s) per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qevap_coef28,q_evap 系数 H_evap(28 degC) h_m,1.94768,J/(m^2 s) per (kg/kg),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_deTR_ana,"解析表面温降 q_evap/h @ C_R=2.5, C_inf=0.0427",0.1891852073088,K,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Jac_evap,Jacobian 元 H_evap h_m R @40 degC,0.038494528,J/(m^2 s K)*(m^2 K/J)... ,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Jac_evap28,Jacobian 元 H_evap(28) h_m R,0.0389536,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_Jac_ratio,Jacobian 元占对角元 1/dt (dt=0.25 s) 的比例,0.97384,%,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qev_0,t=0 s: H_evap(40C) h_m (2.5-C_inf),4.77409136256,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qconv_0,t=0 s: h (T_inf - T_R),0,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qratio_0,t=0 s: q_evap/q_conv,4.77409136256e+30,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qev_1800,t=1800 s: H_evap(40C) h_m (2.5-C_inf),4.74810755616,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qconv_1800,t=1800 s: h (T_inf - T_R),337.5,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qratio_1800,t=1800 s: q_evap/q_conv,0.014068466833067,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qev_3600,t=3600 s: H_evap(40C) h_m (2.5-C_inf),4.72963018272,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qconv_3600,t=3600 s: h (T_inf - T_R),487.5,J/(m^2 s),,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_qratio_3600,t=3600 s: q_evap/q_conv,0.0097018055030154,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
D_dTR_over_dT,蒸发温降占总温升 28->50 degC 的比例,0.86363636363636,%,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_dr_100,M=100: dr,0.2,mm,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML00_100,M=100: M^L_00/(rho cp),6.6666666666667e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLM_100,M=100: M^L_MM/(rho cp),1.9933333333333e-06,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0r_100,M=100: dr^2/6,6.6666666666667e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLMr_100,M=100: dr^2(3M-1)/6,1.9933333333333e-06,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0h_100,M=100: 半控制体 dr^2/8 (问题一口径),5e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_dr_200,M=200: dr,0.1,mm,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML00_200,M=200: M^L_00/(rho cp),1.6666666666667e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLM_200,M=200: M^L_MM/(rho cp),9.9833333333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0r_200,M=200: dr^2/6,1.6666666666667e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLMr_200,M=200: dr^2(3M-1)/6,9.9833333333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0h_200,M=200: 半控制体 dr^2/8 (问题一口径),1.25e-09,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_dr_400,M=400: dr,0.05,mm,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML00_400,M=400: M^L_00/(rho cp),4.1666666666667e-10,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLM_400,M=400: M^L_MM/(rho cp),4.9958333333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0r_400,M=400: dr^2/6,4.1666666666667e-10,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLMr_400,M=400: dr^2(3M-1)/6,4.9958333333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0h_400,M=400: 半控制体 dr^2/8 (问题一口径),3.125e-10,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_dr_800,M=800: dr,0.025,mm,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML00_800,M=800: M^L_00/(rho cp),1.0416666666667e-10,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLM_800,M=800: M^L_MM/(rho cp),2.4989583333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0r_800,M=800: dr^2/6,1.0416666666667e-10,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLMr_800,M=800: dr^2(3M-1)/6,2.4989583333333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0h_800,M=800: 半控制体 dr^2/8 (问题一口径),7.8125e-11,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_dr_1600,M=1600: dr,0.0125,mm,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML00_1600,M=1600: M^L_00/(rho cp),2.6041666666667e-11,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLM_1600,M=1600: M^L_MM/(rho cp),1.2497395833333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0r_1600,M=1600: dr^2/6,2.6041666666667e-11,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_MLMr_1600,M=1600: dr^2(3M-1)/6,1.2497395833333e-07,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_ML0h_1600,M=1600: 半控制体 dr^2/8 (问题一口径),1.953125e-11,m^2,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_Mcons_11,一致质量矩阵中置单元 M11/h,0.083333333333333,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
E_Mcons_12,一致质量矩阵中置单元 M12/h,0.083333333333333,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
F_rtol,Newton 相对残差判据,1e-11,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
F_kmax,Newton 最大迭代数,25,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
G_nT,result2 时间行数,10800,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
G_nR,result2 半径列数,21,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
G_ntab,表3/表4 行数,6,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
G_ntabr,表3/表4 列数,5,-,,python src/q2_model_numbers.py,python src/q2_model_numbers.py,
