id,quantity,value,unit,uncertainty,source,command,note
DV_Cc_10800,t=10800 s 中心含水率,1.7681,kg/kg,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Cm_10800,t=10800 s r=1.0 cm 含水率,1.5715,kg/kg,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Cs_10800,t=10800 s 表面含水率,1.0078,kg/kg,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_uT_pct,温度不确定度占四位小数阈值的比例,27.615380076896,%,源自 registry_q2_production,python src/q2_derive.py,python src/q2_derive.py,
DV_uC_pct,水分不确定度占四位小数阈值的比例,76.934237497994,%,源自 registry_q2_production,python src/q2_derive.py,python src/q2_derive.py,
DV_Tmin,result2.xlsx 温度最小值,27.9905,degC,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Tmax,result2.xlsx 温度最大值,49.8888,degC,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Cmin,result2.xlsx 水分最小值,1.0078,kg/kg,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Cmax,result2.xlsx 水分最大值,2.55,kg/kg,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Ts_dip,初始阶段表面温度低于初温的幅度,0.0094999999999992,K,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Ts_dip_t,初始阶段表面温度最小值出现的时刻,10,s,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Ts_recross,表面温度回升到 28 degC 之上的时刻,34,s,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Tenv_surf,3 h 末环境温度,50.195,degC,附件1,python src/q2_derive.py,python src/q2_derive.py,
DV_Tgap_surf,3 h 末环境与表面温度之差,0.30619999999999,K,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Tgap_center,3 h 末环境与中心温度之差,0.42649999999999,K,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_qconv_end,3 h 末表面对流热流,-0.15309999999999,W/m (per 2pi),源自 result2.xlsx + 物性,python src/q2_derive.py,python src/q2_derive.py,
DV_qevap_end,3 h 末表面蒸发吸热热流,0.03651648422704,W/m (per 2pi),源自 result2.xlsx + 物性,python src/q2_derive.py,python src/q2_derive.py,
DV_qratio_end,3 h 末 |q_evap/q_conv|,0.23851394008518,-,源自 result2.xlsx + 物性,python src/q2_derive.py,python src/q2_derive.py,
DV_Hevap_end,3 h 末表面温度下的 H_evap,2382263.8792,J/kg,定标式,python src/q2_derive.py,python src/q2_derive.py,
DV_Cinf_end,3 h 末环境含水率,0.04977,kg/kg,附件1,python src/q2_derive.py,python src/q2_derive.py,
DV_Tinf_peak,附件1 T_inf 在 0~10800 s 内的峰值,50.246,degC,源自附件1,python src/q2_derive.py,python src/q2_derive.py,
DV_Tinf_peak_t,附件1 T_inf 峰值出现的时刻,10620,s,源自附件1,python src/q2_derive.py,python src/q2_derive.py,
DV_Tinf_ndrop,附件1 T_inf 在 0~10800 s 内下降的采样步数,66,-,源自附件1,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j0,半径列 0 (0.0 cm) 的时间下降点数,0,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j5,半径列 5 (0.5 cm) 的时间下降点数,0,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j10,半径列 10 (1.0 cm) 的时间下降点数,0,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j15,半径列 15 (1.5 cm) 的时间下降点数,72,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j19,半径列 19 (1.9 cm) 的时间下降点数,632,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_j20,半径列 20 (2.0 cm) 的时间下降点数,800,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_outer,r>=1.5 cm 各列的时间下降点数合计,2417,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_nmono_inner,r<=1.0 cm 各列的时间下降点数合计,0,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
DV_Tnonmono,result2.xlsx 温度时间方向下降点数合计,2477,-,源自 result2.xlsx,python src/q2_derive.py,python src/q2_derive.py,
