id,quantity,value,unit,uncertainty,source,command,note
F80_app3_cp,附录3 初态 cp,3.4152957746e+03,J/(kg K),解析,附录3,python src/feishu_compare.py,
F80_app3_k,附录3 初态 k,4.8295774648e-01,W/(m K),解析,附录3,python src/feishu_compare.py,
F80_app3_D,附录3 初态 D,5.6416803730e-09,m^2/s,解析,附录3,python src/feishu_compare.py,
F80_app3_alpha,附录3 初态 alpha,1.4482817057e-07,m^2/s,解析,附录3,python src/feishu_compare.py,
F60,max|T_附录3 - T_附录2| (0-1800s),1.4019076018e+00,K,运行,C,python src/feishu_compare.py,
F61,max|C_附录3 - C_附录2| (0-1800s),1.3834689131e-01,kg/kg,运行,C,python src/feishu_compare.py,
F62,alpha 比 附录3/附录2 (初态),8.5770461016e-01,-,解析,C,python src/feishu_compare.py,
F63,D 比 附录3/附录2 (初态),1.1425829195e+00,-,解析,C,python src/feishu_compare.py,
F64,"T(1800s,r=0) 附录2",3.0672642796e+02,K,运行,C,python src/feishu_compare.py,
F65,"T(1800s,r=0) 附录3",3.0534033311e+02,K,运行,C,python src/feishu_compare.py,
F60_r,max|T_附录3-T_附录2| 出现位置 r,1.3800000000e-02,m,运行,C,python src/feishu_compare.py,
F60_t,max|T_附录3-T_附录2| 出现时刻 t,1.8000000000e+03,s,运行,C,python src/feishu_compare.py,
F65_diff,"T(1800s,r=0) 附录3 - 附录2",-1.3860948565e+00,K,运行,C,python src/feishu_compare.py,
F67_diff,"C(1800s,r=0) 附录3 - 附录2",-5.8993979175e-05,kg/kg,运行,C,python src/feishu_compare.py,
F62_pct,alpha 比 附录3/附录2 的相对变化,-1.4229538984e+01,%,解析,C,python src/feishu_compare.py,
F63_pct,D 比 附录3/附录2 的相对变化,1.4258291951e+01,%,解析,C,python src/feishu_compare.py,
F66,max|T_附录2耦合 - T_半解析| (0-1800s),9.5728400345e-04,K,运行,C2,python src/feishu_compare.py,
F67,"C(1800s,r=R) 附录2 (本文求解器)",1.5102912463e+00,kg/kg,运行,C2,python src/feishu_compare.py,
F68,"C(1800s,r=0) 附录2 (本文求解器)",2.5499922528e+00,kg/kg,运行,C2,python src/feishu_compare.py,
F70,附录3 内 T->D 反馈效应 max|dC| (0-1800s),7.5472916081e-02,kg/kg,运行,C3,python src/feishu_compare.py,
F81_C2p55_rho,附录3 C=2.55 时 rho,9.7640000000e+02,kg/m^3,解析,附录3,python src/feishu_compare.py,
F81_C2p55_cp,附录3 C=2.55 时 cp,3.4152957746e+03,J/(kg K),解析,附录3,python src/feishu_compare.py,
F81_C2p55_k,附录3 C=2.55 时 k,4.8295774648e-01,W/(m K),解析,附录3,python src/feishu_compare.py,
F81_C2p55_alpha,附录3 C=2.55 时 alpha,1.4482817057e-07,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C2p55_D,附录3 C=2.55 时 D,5.6416803730e-09,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C1_rho,附录3 C=1 时 rho,7.7800000000e+02,kg/m^3,解析,附录3,python src/feishu_compare.py,
F81_C1_cp,附录3 C=1 时 cp,2.8180000000e+03,J/(kg K),解析,附录3,python src/feishu_compare.py,
F81_C1_k,附录3 C=1 时 k,4.0000000000e-01,W/(m K),解析,附录3,python src/feishu_compare.py,
F81_C1_alpha,附录3 C=1 时 alpha,1.8244812544e-07,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C1_D,附录3 C=1 时 D,4.2915696330e-09,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C0p5_rho,附录3 C=0.5 时 rho,7.1400000000e+02,kg/m^3,解析,附录3,python src/feishu_compare.py,
F81_C0p5_cp,附录3 C=0.5 时 cp,2.3620000000e+03,J/(kg K),解析,附录3,python src/feishu_compare.py,
F81_C0p5_k,附录3 C=0.5 时 k,3.3666666667e-01,W/(m K),解析,附录3,python src/feishu_compare.py,
F81_C0p5_alpha,附录3 C=0.5 时 alpha,1.9962825661e-07,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C0p5_D,附录3 C=0.5 时 D,2.7364256127e-09,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C0p15_rho,附录3 C=0.15 时 rho,6.6920000000e+02,kg/m^3,解析,附录3,python src/feishu_compare.py,
F81_C0p15_cp,附录3 C=0.15 时 cp,1.8068695652e+03,J/(kg K),解析,附录3,python src/feishu_compare.py,
F81_C0p15_k,附录3 C=0.15 时 k,2.5956521739e-01,W/(m K),解析,附录3,python src/feishu_compare.py,
F81_C0p15_alpha,附录3 C=0.15 时 alpha,2.1466624526e-07,m^2/s,解析,附录3,python src/feishu_compare.py,
F81_C0p15_D,附录3 C=0.15 时 D,3.3509290671e-10,m^2/s,解析,附录3,python src/feishu_compare.py,
F71,附录3 alpha(C=0.15)/alpha(C=2.55),1.4822133320e+00,-,解析,C3,python src/feishu_compare.py,
F71_pct,附录3 alpha(C=0.15)/alpha(C=2.55) 的相对变化,4.8221333197e+01,%,解析,C3,python src/feishu_compare.py,
